"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"BACOLOD RESISTANCE TO ALKYLATING AGENTS UP",5.22110483353054e-05,0.000231445620305162,0.557332238758646,0.71561861420722,2.05953726447985,22,"SHOX2,MT1F,MT1X,HSPA6,MT2A,MT1A,MYOF,PPP2R1B"
"SWEET KRAS ONCOGENIC SIGNATURE",5.13629426103638e-06,3.02903782090583e-05,0.610526878385931,0.54302985424563,2.06202010693557,83,"IL18,FCGR2A,MRC1,HLA-DQA1,KRT18,MT2A,CTSS,ITGB2,LCN2,ITGAM,BTG1,KRT8,PON2,PLIN2,VASP,MDFI,MYH7,CDKN1A,NPC2,TGFBI,LGALS3,MAN1A1,PHLDA1"
"WAMUNYOKOLI OVARIAN CANCER GRADES 1 2 DN",8.96771100723927e-06,4.99845832935151e-05,0.593325476396405,0.55841295077651,2.06206908003185,70,"HOXD8,GAS1,KDR,IFITM2,PDGFD,PLSCR4,CFI,IL1R1,C3,SERPING1,ID4,DAB2,RHOQ,MNDA,CAV1,DOCK11,C4A,DPYD,PODXL,WT1,SPRY1,CTDSP2,MAGI2-AS3,CPE,CLIP4,SBSPON,EEF1A1,ELOVL5"
"COATES MACROPHAGE M1 VS M2 DN",1.45137216737442e-05,7.63849654622156e-05,0.593325476396405,0.556019257507712,2.06485350145623,72,"PTGER2,C1QB,LBP,C1QC,ANG,MCOLN3,TLR1,HILPDA,IGHM,HSPA1A,MYO1F,CYTIP,ARG1,F10,GDF15,HSPA1B,CTSK,CD300C,BST1,RGCC,TJP2,SOAT1,ANKRD37,ARSK,VEGFA,AK4,RRAS2,SLC2A1,EGLN3,ITGB3,LIN7C,MGST2,ZNF616,CRIPT,RPGRIP1,HLA-B,IGF2R"
"BARRIER COLON CANCER RECURRENCE UP",8.12335902792446e-05,0.000336209073024978,0.538434096309916,0.625148270848761,2.06488348030648,40,"GPR171,CFH,SLCO4A1,ANXA2,ANG,SCEL,FOXO1,SULT1C2"
"DELACROIX RAR TARGETS DN",6.58137018065114e-05,0.000282731382394802,0.538434096309916,0.699680556021665,2.0653363262861,24,"OGN,UBE2C,EMP1,PLSCR1,TIMP3,ECHDC3,FSTL1,MRGPRF,FIGN,PALMD,SNTB2,LSP1,GAS2,CTBP2,KITLG,FUBP1,NRP1"
"BAELDE DIABETIC NEPHROPATHY DN",2.23346887805599e-13,5.67386997675377e-12,0.943632225232838,0.445053190282787,2.06584896952852,423,"HOXA9,GAS1,CR1,ECM2,TGFBR3,FOXC1,NUPR1,GJA1,CEBPD,MAFF,CYP1B1,IQGAP2,PARD3,CASP1,GPRC5A,PCK1,TIMP1,CDC14A,VIM,OSMR,PSMA2,YBX3,IFITM1,COL4A6,HPGD,BIRC3,F2R,PLOD2,G0S2,APOL1,SDC2,C1R,CAPN2,ADM,C1S,COL3A1,MTHFD2,VCAN,SP100,PLSCR1,APOD,PLA2R1,AIF1,TOB1,MYL12A,CMAHP,DUSP1,CXCL2,ANXA1,SEMA3C,LPL,UNG,PTGDS,TSC22D3,TRIM22,ZC3HAV1,GLUL,RGS10,RARRES2,ITGAV,ARHGAP5,PAWR,TMEM123,MME,TEAD4,TMED5,ENPEP,BCAR3,FERMT2,PDLIM5,FOSL2,CALD1,NMI,NAMPT,PALLD,ZNF516,CHI3L1,NTRK2,HMGN3,CD2AP,NEBL,VEGFA,AQP3,MCL1,ITGB5,GJA5,AASS,CD55,OTUD4,LRIG1,PTGER4,SDC4,ADD3,XPO1,PTH1R,NEDD9,PLCG2,PDE4DIP,AXL,PODXL,SERPINE1,MED21,WT1,TAP1,F3,RBMS1,ING1,CD164,SGMS1,BMP7,ITGB3,KANK1,CFLAR,LEPROT,TRAM2,LOX,TIAL1,PTPN7,CREB3L2,MORC3,CTDSPL,FAT1,PRDX6,KIF5B,RHEBP1,GPNMB,COL4A4,PLCE1"
"NAKAMURA ADIPOGENESIS LATE UP",3.25094406800235e-06,2.02570618576939e-05,0.627256739718528,0.537605303442467,2.06639869518666,89,"IGF2,NID1,TGFBR3,COL6A3,CEBPD,ABCA1,MGP,CYBRD1,NFIL3,STOM,G0S2,FOXO1,TGFB2,TGFB1,MRPS6,MYC,S1PR3,PLIN2,TMEM119,ACSL5,CKS2,CDKN2C,CCNG1,PPP1CC,SERPINB9,RAB31,ACSF2,FABP4,ACACB,ZNF24,COL11A1,PUS7L"
"MULLIGHAN NPM1 SIGNATURE 3 UP",3.75819315447411e-11,6.80078514665795e-10,0.851339057116899,0.462142946778697,2.06654201292091,293,"HOXB9,HOXA10,HOXA5,SIX6,HOXA9,HOXA7,HOXB5,RNASE2,PLSCR2,NFE2,COL1A2,HOXB2,HOXB6,SRGN,CPVL,HOXB3,CDK2,ALX1,PDGFD,TXNIP,CD84,IGF2BP2,METTL7A,ADAM12,SLC15A2,KYNU,HFE,FGL1,HMGN5,IL15,BMPR1A,LAMA2,NFE2L2,CAT,TJP2,PDLIM5,CHRM5,TRIM38,PKN2,NFATC1,TRAF3IP3,B4GALT4,LGR4,AQP3,PABPC1P3,PBX3,PLCB3,RAPSN,STAG2,CEP135,SPINK2,SOX13,SMC4,NIPBL,LIMS1,TVP23B,MFAP3,CFLAR,LEPROT,MAP3K5,PLOD1,SP3,ARHGEF40,WNT5A,SLC39A1,ATM,CARD9,EGFL6,HNRNPH3,PDE3A,MAP3K7,NCOA3,ZNF322,ARFIP1,RAB38,TMPO,MYO1C,TNS3,GNA12,CTBP2,IDE,DLEU2,HSD17B4,SLC46A3"
"NAGASHIMA EGF SIGNALING UP",2.97430836301792e-05,0.000140826571596655,0.575610261071129,0.590710245619677,2.06703801270058,54,"TNFRSF11B,GEM,ID3,MAFF,EDN1,EPHA2,ZFP36,F2RL1,TNFRSF12A,MYC,ID1,DUSP1,DNAJB1,HES1,TIPARP,FOS,FOSL1,SIK1,LIF,MCL1,JUNB,SOWAHC,NEDD9,PLEKHO2,KLF6"
"DAVICIONI TARGETS OF PAX FOXO1 FUSIONS UP",5.45666808518461e-10,7.92116323135041e-09,0.801215574617779,0.472350798347658,2.0673269619752,244,"HOXA11,BMP5,GAS1,POU4F1,NID1,CXCR4,KRT18,GPC3,BMP4,ID3,MAFF,S100A10,TNFAIP3,PDGFD,TGIF1,CYBRD1,TIMP1,EMP1,KCNN3,ACKR3,KLF4,IL4R,SGK1,FXYD5,SDC2,EYA1,CD58,ITPKB,FOXO1,MSX2,CTSC,PLSCR1,PON2,MYOF,DUSP1,COL6A2,TMEM47,HES1,FGFR4,PRRX1,MME,CD44,SNAI2,FZD1,NR2F2,CAV1,TCF7L1,DKK1,RAB32,VAV3,PHACTR2,E2F5,NEBL,AQP3,ARHGAP29,CHST11,GATA2,CAV2,PGF,ZNF395,LOXL2,SDC4,CREM,COL5A1,GATM,RAP1B,MSN,CARHSP1,CSRP1,CLMN,LEPROT,MAP3K5,PELI1,PCSK5,TGFB1I1,TRAM2,PDGFC"
"JISON SICKLE CELL DISEASE UP",4.381822049278e-08,4.13456209078303e-07,0.719512826338911,0.487864717700354,2.06739741636839,176,"F13A1,VSIG4,MARCO,RNASE2,NFE2,CCR2,ANXA2,TFEC,FCGR1A,ANXA3,VAMP8,EMP3,GADD45B,CLIC1,TIMP1,LILRA2,LHFPL2,PLEK,MICB,CASP7,ADM,VAMP5,KYNU,RAB13,SERPING1,HMOX1,NGFR,IL15,SMOX,CLIC2,CDKN1A,DOK1,GBP2,GNG5,GNG11,CALCOCO2,PLIN3,ITGB5,ZNF267,DYNLT1,AXL,TAP1,JAK2,NEK4,ITGB3,LEPROT,RIT1,GBP1,ZMPSTE24,LAMP2,PSMB8,CLIC4,TCN2,RHEBP1"
"TAKEDA TARGETS OF NUP98 HOXA9 FUSION 16D UP",2.7967866890138e-08,2.78296118166145e-07,0.73376198835648,0.495286514501109,2.06971886074773,159,"HOXA5,HOXA9,CLEC4D,HOXA7,ANKRD22,FCER2,HOXB2,FCAR,DEFB1,CCR2,FGL2,GEM,PTGFR,CES1,HOXB3,TSLP,SLC5A3,METTL7B,GPR82,PDLIM1,C15orf48,IKZF1,NAPSB,CFI,IFITM1,IRX3,HPGD,LAMP3,S1PR3,GAPT,TDRD9,CFD,IRF4,SAMHD1,APCDD1,SLAMF7,LIF,BCL2L11,PALLD,TGM5,ABCB1,LUM,BTLA,LILRA1,SPINK2,CD1D,IL6ST,WT1,ABCB4,GPR18"
"NAKAJIMA MAST CELL",7.28483104424955e-05,0.000306962099185125,0.538434096309916,0.626622003670345,2.06975126399809,40,"MT1H,MT1F,MT1E,MT1A,FCER1A,CYP1B1,TIMP1,HPGDS,HPGD,BTK,GDF15,CCL2,RGS10,CLEC3B,LGALS3,CLU,GATA2,CAPG"
"ONDER CDH1 SIGNALING VIA CTNNB1",3.63858146516433e-06,2.22012291708179e-05,0.627256739718528,0.54694627234163,2.07113428838543,80,"MLPH,AGTR1,SCNN1A,COL1A2,AOX1,MFAP2,CXCL1,COL6A3,NUPR1,MMP19,TNFAIP3,C3,BIRC3,VCAN,CXCL2,SEMA3C,IGFBP3,STC2,SOX9,ICAM1,PRRX1,LTBP2,FBLN5,FERMT2,ADRB2"
"LIU SMARCA4 TARGETS",3.73604074809814e-05,0.000173168765903075,0.557332238758646,0.607600739448792,2.07136932540797,47,"EGFLAM,NUPR1,ID3,AHNAK,GPRC5A,IFITM2,IFITM1,GDF15,DHRS3,CCL2,COL3A1,SLC15A2,CSF1,SPARC,CD53,LPCAT2,LGALS9,LINC00867,ANGPTL4,MMP2,PODXL,TMEM44"
"HELLER HDAC TARGETS DN",4.1605312961112e-11,7.32808245621719e-10,0.851339057116899,0.465811713641695,2.0718809200452,275,"SLC47A1,OLAH,PTPRC,CCR2,TNFRSF10D,CLEC7A,CLEC2B,HSPA6,HLA-DRA,GJA1,CD180,IL2RG,MAFF,BAG3,CCR1,S100A11,CD48,IQGAP2,SLA,EMP3,LY96,HGF,CD28,LAPTM5,KCNN3,HSPA1A,CYTIP,ELF1,CAPN2,AIM2,SLC7A11,SERPINH1,CTSC,MAF,MYC,INPP5D,EYA2,RHOH,HSPA1B,DNAJB1,HMOX1,BLNK,APOBEC3G,CLIC2,FLI1,SELPLG,BCL2,CEBPB,TMPRSS3,CD44,FAS,INHBE,ARHGDIB,SIK1,PSAT1,ADI1,CCDC69,TRAF3IP3,IL6R,PHACTR2,DNAJB4,ITGB5,HERPUD1,MFNG,STAG2,MYBL2,CLK1,SH2D1A,RORA,ZMYND8,IL21R,SLC3A2,CTSH,PSPH,HSPH1,PDZK1,KANK1,CFLAR,HSPE1,SNTB1,CEBPG,TMEM255A,ZBTB38,TPP1,OGT,PDE4D,ST7,PHF11,HSPD1,TNS3,GAS2,CTBP2,SERP1,PITPNC1,CADM1,GPM6B,QPCT,PMAIP1,ST6GAL1,MED17,PPFIBP1,WNT5B,FGFR3,DNAJC2,AK1,CDKN1B,DDX17,SLC33A1,PFKP,MAP4K1,CBS,TCF4,ATIC,HDGF,DESI2,ZHX2"
"MCBRYAN PUBERTAL BREAST 3 4WK UP",1.26944318980404e-08,1.34154756298491e-07,0.747739663149885,0.484206828810554,2.07193546399383,190,"DSP,FOXA1,MLPH,RNASE2,SERPINA1,KRT19,SRPX2,GAS1,RUNX1,KRT18,GATA3,GMPR,RNASE3,GJA1,LCN2,SLC2A5,TGIF1,PERP,TFAP2C,FXYD3,TEAD2,IRX3,MMP14,PEAR1,TRPS1,HAL,ADM,LIPG,SLC15A2,GYS2,TNFRSF12A,MYC,KRT8,HLA-DRB5,HSPA1B,ID4,STC2,APOC2,SOX9,IRX2,EFEMP1,COL8A1,SPP1,FZD1,ELF5,MRC2,TJP2,INHBB,LGALS3,TMEM45B,CDH1,CLU,SOCS6,CHI3L1,HSPB8,CDKN2B,ACSF2,PHLDA1"
"GRAHAM CML QUIESCENT VS NORMAL DIVIDING UP",1.70543586432821e-05,8.78316092310943e-05,0.575610261071129,0.599907164763996,2.07211737261532,51,"CXCL6,RGS1,DDIT4,CCL20,IL1RN,MAFF,CYP1B1,CXCL5,GADD45B,AKR1C1,CXCL13,CXCL2,IL1B,RGCC,BCL3,CCL5,CCL19,RRAS2,TPSAB1,GBP1,ZBTB10,FXR1,INTS6"
"HOLLERN SOLID NODULAR BREAST TUMOR DN",5.15767490893323e-05,0.000229018102679018,0.557332238758646,0.675739916080605,2.07235476188045,29,"IL1R2,NID1,COL2A1,GJA1,TWIST1,IFITM1,ADAMTS9,AQP1,SPARC,ICAM1,RBMS3,VASH2,GLI3,P4HA2"
"POMEROY MEDULLOBLASTOMA DESMOPLASIC VS CLASSIC DN",8.51964760723875e-06,4.77896156652331e-05,0.593325476396405,0.578385790374271,2.07267795879718,61,"IGF2,CFH,GLI1,COL1A2,NID1,CXCR4,COL1A1,IRF8,MGP,IGFBP5,C1S,COL3A1,VCAN,NFATC4,APOD,BCL2,LTBP2,PBX3,PTCH1,RPS17,TPT1,TCF12,LAMC1,CYFIP1,RND3,RPL36A,NFATC3,GCNT2"
"AMIT DELAYED EARLY GENES",5.66058485869577e-05,0.000248014348203552,0.557332238758646,0.757529151856315,2.07377463509786,18,"ZFP36L1,MAFF,ZFP36L2,ZFP36,ID1,HES1,FOSL1,FOSL2,JUNB,CREM,KLF6,RBMS1,BTG2"
"RODWELL AGING KIDNEY NO BLOOD UP",1.25835559567123e-09,1.72257797086185e-08,0.788186810800237,0.483341345370511,2.07383884570547,202,"SPTLC3,TNFRSF11B,CXCL6,RGS1,C7,MRC1,COL1A2,GPX8,C1QB,C1QA,ANXA2,ALPK2,COL1A1,C1QC,MSR1,VCAM1,COL6A3,SOCS3,ABI3BP,HGF,TIMP1,OSMR,ANTXR2,C3,TFPI,C1R,AEBP1,STAB1,C1S,NFKBIZ,SERPINH1,SLC1A3,CCL2,COL3A1,MYOF,CXCL2,ANXA1,ITGA1,SERPING1,TM4SF18,MRAS,LIX1,SPON1,RBMS3,TMEM243,CFB,DRAM1,SOAT1,C4A,RPL22L1,VASH2,LUM,GGT5,COL27A1,COL5A1,AXL,PRB1,NR2F1,SMPD2,RPS27L,ADCY10P1,DCDC2,ISLR,TPSAB1,LEPROT,PDGFC,AIDA,CYFIP1,ATL3,TRIM47,SLC40A1,FIBIN,RAB34,ITPR3,GPNMB"
"OLSSON E2F3 TARGETS DN",1.79752785889452e-05,9.16808610656242e-05,0.575610261071129,0.655687216204707,2.07418703129365,33,"IGF2,MT1H,MT1F,MT1X,CXCL1,NFKBIA,VIM,TIMP3,LPL,BAIAP2L1,CAV2,MYBL2,RRM2,LBR,THBD,PCNA"
"HOFMANN CELL LYMPHOMA UP",3.24362342000858e-05,0.00015196767587501,0.557332238758646,0.615145784496635,2.07432606413565,44,"IL18,IRF8,IL1R1,IL13RA1,LIFR,MYC,TRIM22,YES1,ATF1,FLI1,RAB9A,BNIP2,E2F5,REL,MYBL2,BLK,RB1,CEBPG,RXRG,KDM5A,CKS1B,NCK1"
"JIANG TIP30 TARGETS UP",1.97359166036285e-05,9.96984544298019e-05,0.575610261071129,0.625512668011823,2.07479242636385,42,"ANXA2,IFITM2,BCL6,WEE1,NFIL3,P4HA1,VCAN,DUSP1,IGFBP3,ENPP1,MALT1,RGCC,ITGA6,JAG1,NEDD9,CALCRL,AXL,IER3,ARG2,MMP3,CDH2,PTTG1,IRS1,MTAP,CDK1,IGFBP1,FYN,STAM2,HNMT"
"ODONNELL TFRC TARGETS UP",9.79829619949143e-12,1.9761143938211e-10,0.875325132024659,0.453691557870199,2.0748017905953,338,"HOXB9,SIX1,HOXC8,VNN1,LILRA5,KLK1,SCARA5,RGS1,SCIN,SERPINA1,PLEKHG4B,IGHA1,HLA-DQA1,LYZ,NID1,COL2A1,CP,TNFRSF10D,SLAMF6,HSPB9,ZFP36L1,ALDOB,CCR5,GADD45B,TXNIP,TFAP2C,HLA-DQB1,LILRB3,KIF19,CDC14A,IL4R,TFPI,SGK1,CD37,HPGD,STK17B,METTL7A,PPIC,PLIN5,ITGAM,LINC00951,IL13RA1,BTG1,TMEM156,DUSP1,TP53INP1,PTAFR,CD69,TNFAIP6,CASS4,PYHIN1,TSC22D3,TRIM22,APOBEC3G,XCL1,CDKN1A,LTBR,APCDD1,CD44,FAS,TJP3,SESN1,C3orf52,RNF144B,SLAMF8,SIK1,LGALS9,LRRC71,CD7,CALD1,RGS2,APOBEC3F,ALOX5,SLC2A12,PIM1,MR1,CSRNP1,NHSL1,IFRD1,BNIPL,JUNB,MYO1G"
"LI WILMS TUMOR VS FETAL KIDNEY 1 UP",3.29182704606232e-08,3.19742906459436e-07,0.719512826338911,0.49002239753273,2.07654089723298,176,"HOXD8,COL1A2,KRT19,CPVL,ANXA3,TNFAIP8,KDR,CEBPD,S100A10,AHNAK,IQGAP2,OLFML2A,ANGPT1,IL1R1,MERTK,TFPI,ELF1,GNG12,MAF,SP100,LRRC32,TOB1,MYOF,TGFBR2,SEMA3C,DAB2,KCTD12,PRCP,ATP10D,AKR1C3,SPP1,TMED5,ENPEP,MECOM,GNG11,SLC30A1,IQGAP1,LYN,CDH1,CLU,CD2AP,VEGFA,IMPA2,CAV2,HERPUD1,ERG,TSPO,PLCG2,AXL,PODXL,CTSH,IQCK,CDH5,PPP1R3C,LEPROT,ALDH6A1,TRAM2,LAMP2,RBPMS,CTDSPL,PDZRN3,PLAU,CREBL2,SDHD,CRYZ,NCOA3,TEK,SMPDL3A"
"MEISSNER BRAIN HCP WITH H3K4ME2 AND H3K27ME3",8.78177278946497e-06,4.91556010800137e-05,0.593325476396405,0.604317818632634,2.0787149186077,50,"PITX2,FOXA1,CRABP1,COL2A1,TWIST1,HCK,TEAD2,PPIC,ITGB4,SOWAHD,GALR2,VGLL2,TSC22D3,FAM83G,KCNQ1,WNT9B,SLC6A4,EOMES,TCEA3,AQP3,IHH,LOXL2,SHISA3"
"XU HGF TARGETS REPRESSED BY AKT1 DN",2.51908511286045e-06,1.62327387028715e-05,0.627256739718528,0.553496475948894,2.07872092782829,76,"MMP9,MLPH,SLC5A5,WNT6,FMOD,TP63,SLAMF1,FCER1G,ABCA1,CASP1,PDGFD,FXYD3,SIGLEC1,ADAMTS9,PIK3R5,CD53,PRRX1,LPAR6,MCC,A1CF,CD80,FMO4"
"LINDGREN BLADDER CANCER CLUSTER 2A DN",1.72275581347247e-07,1.45882078820329e-06,0.690132458796796,0.511444687923515,2.07939007816598,129,"MT1H,MS4A4A,C3AR1,LYZ,MT1X,MT1L,MT1E,MT2A,SOCS3,TES,IQGAP2,CYBRD1,CYBB,SLFN11,IFITM1,NFIL3,SGK1,AFAP1L1,TRPS1,CD302,RASSF8,TGFB1,DAB2,DDX3Y,TSC22D3,ANXA5,CNN3,PALLD,TGFBR1,LINC00472,PBX3"
"DER IFN GAMMA RESPONSE UP",1.10488634001008e-05,5.98178219325129e-05,0.593325476396405,0.565099057679392,2.08194383587722,68,"CEBPD,ZFP36L2,IFITM1,IL6,PLOD2,C1S,PLSCR1,BTG1,IFI16,ICAM1,CASP8,FAS,TEAD4,IRF1,FOSL1,NMI,IL15RA,HLA-E,B2M,TAP1,RHOC,SDCBP,GBP1,ELK4,TRIM21,HADHB,PSMB8,VAT1,HLA-C,SP110,PMAIP1"
"MCBRYAN PUBERTAL BREAST 4 5WK UP",1.8025850529548e-10,2.81800574550686e-09,0.826657301178302,0.475617766670903,2.08211338740204,240,"SLPI,DSP,FOXA1,TMEM30B,SCIN,PLAC8,KRT19,GAS1,TP63,RUNX1,KLF5,KRT18,GATA3,CD14,RIPK4,CLDN7,LCN2,TGIF1,PERP,TIMP1,BCL6,TFAP2C,FXYD3,POF1B,FXYD2,TEAD2,NFIL3,IRX3,EZR,F2R,TRPS1,VCAN,APOD,TNFRSF12A,KRT8,FOLR1,INMT,BOC,HLA-DRB5,ISYNA1,HSPA1B,NFKB2,ID4,TNFAIP6,STC2,PRLR,SOX9,IRX2,FOS,PAWR,IKBIP,PDLIM4,CNN3,SPON1,SPP1,NXN,HEBP2,TTPA,ELF5,MBOAT1,INHBB,CALD1,VWF,CDH1,PALLD,CHI3L1,NHSL1,CAPG,UPK3A,RAB25,STARD10,SDC4,VASN,SESN3"
"HAHTOLA MYCOSIS FUNGOIDES DN",6.69616152101134e-05,0.000286730287496142,0.538434096309916,0.786066821078684,2.08213802524735,16,"IGHA1,CES1,IGLC2,ZFP36L2,IKZF1,HLA-DQB1,CD37,PRKCH"
"LANDIS ERBB2 BREAST TUMORS 324 DN",5.20475118386502e-08,4.82489565886715e-07,0.719512826338911,0.507352439295847,2.08434599778375,142,"GJB2,CYP4B1,MRC1,PLAC8,KRT19,HLA-DQA1,COL1A1,FCGBP,CES1,COL6A3,GJA1,AHNAK,KLF4,DPEP1,COL3A1,SRPX,FSTL1,CD34,PAPSS2,CLEC3B,NPC2,TGFBI,CHPT1,VWF,ABHD5,BNIP2,MKNK2,HSPB8,HEPH,MAN1A1,CCDC80,LUM,MFNG,S100A6,EIF4EBP1,SOWAHC,COL5A1,SORBS1,GPAM,BCAT2,THBD,ADIPOR2,ATP1B3,LPIN1,ACAA2,DECR1,QKI,HADHB,MMP3,IDH1,FZD4,RAB34"
"HOFFMANN IMMATURE TO MATURE B LYMPHOCYTE UP",4.93445233055566e-05,0.000219845245486139,0.557332238758646,0.642175514833163,2.08464172915109,38,"MS4A6A,HLA-DQA1,SELL,FCGRT,FXYD5,CMAHP,CSF1,RHOH,CIITA,GIMAP4,BCL2,CENPA,POU5F1,PBX3"
"HSIAO LIVER SPECIFIC GENES",8.98829451235987e-10,1.24984600535025e-08,0.801215574617779,0.485893317563341,2.08478841399162,202,"SERPIND1,CXCR2,AGTR1,CFH,SERPINA1,AOX1,ADH1B,SERPINA5,AZGP1,CP,CES1,ANG,ALDOB,PCK1,PYGL,AKR1C1,SERPINA3,CFI,ABCC2,C3,TFPI,ARG1,PLOD2,F10,C1R,HAL,F5,CYP3A4,HP,C1S,IL13RA1,GYS2,ITIH2,KYNU,PROS1,HPD,TTR,FGL1,ACOX2,SERPING1,PLIN2,SERPINF2,MGST1,APOC2,SERPINC1,RARRES2,FGFR4,FMO3,CAT,CFB,F11,EPHX1,NAMPT,TAT,OTC,PON3,SPP2,C4A,CYP2J2,ABCC6,FMO5,LIPC,APOB,GATM,SLC10A1,SERPINE1,SLC39A14,ABCB4,ACAA2,AGT,ALDH6A1,MGST2,DECR1,ADH6,LCAT,LAMP2,ALDH2,KLKB1,LGALS4,NAT2"
"PEDERSEN METASTASIS BY ERBB2 ISOFORM 7",1.23742129367055e-12,2.86777812094525e-11,0.910119734774459,0.45372683289662,2.08499180065327,360,"HOXC6,IL1R2,SIX1,CYP4B1,DSG2,BCL2A1,ANKRD22,GPX8,ANXA2,TFF3,LEPR,OSR2,SYK,BATF,HK2,SMTN,FXYD3,HILPDA,TPD52L1,WWTR1,DSC2,CLIC3,TFPI,LATS2,IGF2BP2,PHLDB2,EZR,FXYD5,PLOD2,SDC2,MICB,GLIS3,SH2D3A,RASSF8,FAM89A,ACSS3,IL13RA1,PLAUR,SP100,SOX2,TMEM156,RCC1,MYOF,B3GNT5,FAM43A,HMGN5,NR5A2,STC2,PRLR,ITGA5,CCDC121,CDKN1A,LRP10,TMPRSS3,CD44,FNDC3B,CLEC2D,TJP3,TNFRSF10A,NR2F2,CRNDE,MOB3C,C3orf52,DRAM1,PXN,BCAR3,STC1,BCL2L11,ANGPTL4,PPP1R18,SYNE2,HSPB8,B4GALT4,HMGN3,CYP2J2,LGR4,ITGB5,CAV2,GNA14,IL15RA,PTCH1,RERG,ARL4A,CD55,LRIG1,JAG1,LOXL2,ITGB1,ADD3,CD59,P4HA2,SLC4A7,KLF6,NPNT,EZH2,CA8,KLHL2,CDC45,BMP7,POLA1,LAMC1,SLC35F2,MYO10,BRCA2,PPP1R3C,CFLAR,CTNNAL1,RIT1"
"KATSANOU ELAVL1 TARGETS DN",1.0606067418017e-07,9.40309735516809e-07,0.704975715167238,0.5078111372003,2.08576475236785,138,"PITX1,HOXD13,HOXD11,GJB2,CXCL6,PPBP,CXCR4,FGL2,TGFBR3,SFRP2,UBE2C,IQGAP2,IL1RL1,OSMR,SGK1,SIGLEC10,AEBP1,ADAMTS9,IFI16,EPS8,TMEM45A,COL6A2,HMGN5,GRB14,LAMA2,CD44,FGF10,FOSL1,TGFBI,TIMELESS,INHBB,TEP1,STXBP4,TROAP,FOXF2,STK38,MYBL2,SGCD,NPNT,PUS7L"
"BENPORATH ES CORE NINE CORRELATED",3.06869755649939e-06,1.93496394851346e-05,0.627256739718528,0.538456428353722,2.08622591990889,95,"KLF5,FOXC1,TFAP2C,WWTR1,ZIC1,NFIL3,ELF4,MYC,PNRC1,ID4,PAX6,SOX9,MDFI,RUNX3,EN1,CEBPB,TEAD4,SIX3,CBFB,IRF1,ELF5,TGIF2,NMI,TCF7L1,RBL1,DEK,TBX19,MYBL2,EZH2,ZBTB5,HIF1A,YBX1,CEBPG,TLE1,TFCP2L1,SAP30,CREB3L2,MYBL1,HMGB2,PLAGL2"
"MIKKELSEN NPC HCP WITH H3K27ME3",2.28836088047859e-11,4.31846389016031e-10,0.863415391606693,0.465110230809178,2.08881960432622,300,"PITX1,HOXB9,HOXA11,HOXD10,HOXC10,HOXA13,POU4F2,HOXD9,HOXC6,OTP,HOXD11,SIX6,HOXC13,HOXA9,HOXC8,PDX1,TLX1,SLC6A20,HOXB7,GJB2,IGF2,BNC2,HOXB5,PROK2,HOXB2,SLC6A3,BMP6,TFAP2B,ECEL1,CPZ,NLRP6,LHX5,RIPK4,HOXB3,BMP4,GSX1,LBX1,CLDN7,ALX1,SLC38A4,HCK,NEUROG3,IKZF1,TFAP2C,TNFRSF1B,TBX3,NKX6-1,NFATC2,PGR,LIPG,CELSR1,FAM89A,DOCK8,SLC9A2"
"APPEL IMATINIB RESPONSE",5.86115150826961e-05,0.00025469016915869,0.557332238758646,0.662663373981299,2.08924732957482,32,"CD163,C5AR1,MSR1,LILRB3,CD300A,ACP5,PLSCR1,APOD"
"CHEOK RESPONSE TO HD MTX UP",6.65745538505173e-05,0.000285535667651082,0.538434096309916,0.755787270557575,2.09133078974859,19,"S100A9,S100A8,IGHA1,LYZ,S100A4,ANXA2,TYROBP,NFKB2,OLFM4"
"GARGALOVIC RESPONSE TO OXIDIZED PHOSPHOLIPIDS BLUE UP",1.33000722618976e-07,1.16353612304415e-06,0.690132458796796,0.514509001311017,2.09184871348827,129,"KLF5,HSPA6,BAG3,SAMSN1,EMP1,ESM1,HSPA1A,CXCL3,NFIL3,NFATC2,ZNRF3,PLAUR,CHORDC1,PNP,GNA13,PXDC1,HSPA1B,DNAJB1,ZC3H12C,TSC22D3,SERTAD1,BACH1,FOSL1,UBE2FP1,JMJD6,MTHFD2L,KANSL1L,HSPB8,IFRD1,FGFR1OP2,HERPUD1,RAB23,CREM,SOWAHC,RORA,SLC3A2,F3,HSPH1,MIR3682,PCF11,TMEM217,AHSA1,CNST,STIP1,PNPLA8,PMAIP1,SAV1,BANP,KITLG,ZNF468,SOS1,RBBP6,DNAJB6,UBALD2,SLC19A2"
"ZHAN LATE DIFFERENTIATION GENES UP",5.33598734757179e-05,0.000235747133315797,0.557332238758646,0.672455626718534,2.0931128605036,31,"CCR2,BMP6,EMP3,P4HA1,CAPN2,SELPLG,BCL2,CAV1,BMI1,CAV2,S100A6,JAG1"
