"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"FULCHER INFLAMMATORY RESPONSE LECTIN VS LPS DN",4.40164093174086e-31,1.87029724681425e-28,1.44620288250144,0.561333227904213,2.59417725860437,417,"TLR8,FCGR3B,CD163,FAM20A,MS4A6A,IL18,F13A1,MARCO,PTGER2,MS4A4A,C3AR1,RBM47,FPR1,FGL2,KLF5,APOBEC3A,TFAP2B,MS4A7,FPR2,CD14,CES1,FCN1,SOCS3,FCGR1A,NUPR1,HLA-DMB,HAMP,DAPP1,LAIR1,CEBPD,FCGR3A,PARVG,MAP3K8,IFITM2,CCR5,PIK3AP1,LILRB2,GADD45B,RHBDF2,ZFP36L2,BCL6,LILRB3,LILRA2,DSC2,TLR4,CD84,SIGLEC1,TRIM5,KLF4,CD4,IFITM1,ZFP36,SGK1,STOM,CD37,SECTM1,IFITM3,NOTCH2,CD302,ITPKB,APOBEC3C,CD300A,METTL7A,AIM2,LY86,CYP3A4,STAB1,C1S,CSF3R,SPN,VAMP5,CTSC,MAF,SP100,PLEKHF2,AIF1,IFI16,PDGFRL,IL10,DUSP1,C1orf162,CASP6,NPL,NCF1,MAML2,TGFBR2,HSPA1B,SERPING1,TNFAIP6,C2,PLIN2,CTSK,HMOX1,RNASET2,NBPF14,CHI3L2,KCTD12,TRIM22,APOBEC3G,PRCP,WLS,TIPARP,MNDA,HERC5,GIMAP5,BACH1,FAS,LPAR6,GBP2,SAMD9,AFF1,CFB,KCNQ1,TGFBI,CHPT1,TRIM38,DOCK11,XRN1,NMI,LYSMD3,RAB42,LYN,NAMPT,CALCOCO2,MYD88,CD2AP,SIRT1,SAMD9L,REEP4,RIN2,FCHO2,NFAM1,MYO1G,IL15RA,PTGER4,CCDC152,LST1,ACAP2,ADD3,CCNL1,GATM,CREBRF,KLF6,SAT1,KLF3,ZNRF2,PRPF4B,CCL19,UNC93B1,KLF2,RB1,RBMS1"
"MEISSNER BRAIN HCP WITH H3K27ME3",1.45022714165302e-30,5.6486347167385e-28,1.43902565267782,0.674383867618635,2.9213192457492,210,"PITX1,HOXB9,HOXA11,HOXD10,HOXA10,HOXA13,POU4F2,HOXA5,HOXD8,HAND1,HOXD9,PITX2,HOXD13,OTP,HOXD11,NKX2-5,SIX6,HOXC13,SIX1,HOXC8,PDX1,TLX1,HOXD12,HOXB7,SIX2,BARX1,HAND2,IGF2,MNX1,HOXB5,TMEM30B,INSRR,FOXD2,SLC47A1,LMX1B,SLC5A5,KRT19,PRDM6,HOXB6,FOXC2,KRT18,GATA3,LBX2,ECEL1,LHX5,LHX1,DIO3,LBX1,CLDN7,PLBD1,ALX4,ALX1,NEUROG3,NKX3-2,HOXC4,TFAP2C,COL8A2,GLP1R,NKX6-1,AEBP1,CELSR1,FAM89A,GJA3,NKX2-4,PAX1,TRPV4,IRX2,SLC47A2,FOXE3,NAGS,FGFR4,LTBP2,PRRX2,GAL"
"REACTOME SIGNALING BY INTERLEUKINS",1.84973277038519e-30,6.65050074521567e-28,1.43181244608859,0.560721114206981,2.59303634213163,416,"IL1R2,S100A12,MMP9,IL18,F13A1,COL1A2,FCER2,IGHG1,FPR1,CCR2,CD86,ANXA2,CXCL1,LBP,IL17RB,GATA3,LCP1,CCL20,IGHG4,EBI3,VCAM1,IL9,IL18R1,SOCS3,IL18RAP,TSLP,SYK,IL2RG,IL1RN,CEBPD,CCR1,IRAK3,TWIST1,CASP1,ITGB2,LCN2,BATF,MAP3K8,CCR5,HCK,NFKBIA,CSF1R,IL7R,HGF,TIMP1,BCL6,IL1RL1,VIM,FGF2,IL1R1,NOD2,OSMR,PSMA2,FASLG,TNFRSF1B,CD4,IL4R,IL6,LCK,CSF2RB,FOXO1,TNFRSF1A,TEC,ITGAM,CSF3R,TGFB1,CCL2,IL13RA1,MUC1,LIFR,MYC,SOX2,INPP5D,PTPN13,IL10,CSF1,CXCL2,HAVCR2,CSF3,PTPN6,STXBP2,ANXA1,PTAFR,NFKB2,CNN2,IL10RA,IRF4,HMOX1,GSDMD,ICAM1,BLNK,IL15,CASP8,CISH,YES1,CDKN1A,FOS,ATF1,BCL2,TAB2,IKBIP,RELA,IL1B,PPP2R1B,S1PR1,LGALS9,ALPK1,STAT5A,LIF,IL27,OSM,ALOX5,PIM1,LYN,MYD88,IL6R,IL24,MMP2,VEGFA,CTF1,MCL1,JUNB,IL12A,IL15RA,CD80,IL20RA,PIK3R2,ELK1,CLCF1,ITGB1,VAV1,PTPRZ1,CCL5,RORA,MAOA,INPPL1,RAP1B,MAPKAPK2,IL21R,RIPK2,MSN,HNRNPF,CCL19,TIFA,HIF1A,IL6ST,PELI2"
"BOQUEST STEM CELL CULTURED VS FRESH UP",9.68219866843637e-30,3.2324711840194e-27,1.41727590263607,0.561171349529026,2.58808917158667,406,"DSP,TNFRSF11B,ADH1C,OMD,CYP4B1,AGTR1,CFH,FOXD1,MT1M,PTGER2,SRPX2,STEAP4,ADH1B,FGL2,CXCL1,ECM2,KRT18,GEM,DCN,TGFBR3,SRGN,FMO2,CLEC2B,CES1,HSPA6,VCAM1,GPC3,TMEM100,SLC5A3,MGP,CTSS,CYP1B1,PLBD1,ANG,ABI3BP,GPRC5A,TNFAIP3,PDK4,FRZB,MAP3K8,NFKBIA,PRELP,GADD45B,OLFML2A,TXNIP,AKR1C1,TPD52L1,SERPINA3,ADAMTSL3,CFI,CAPN6,FGF2,CLIC3,HSPA1A,CXCL3,ACKR3,MELK,EGFR,KLF4,ABCC4,IFITM1,TFPI,ZFP36,FMO1,F10,CD302,METTL7A,AEBP1,FOXO1,CILP,OXTR,GDF15,HLA-DPA1,SLC7A11,TGFB2,ADAM12,TOP2A,CCL2,MAF,ATP8B4,MYC,TMEM176A,SLC43A3,C6,ID1,PLTP,DUSP1,CXCL2,SRPX,SSPN,ABCA6,GADD45G,HSPA1B,CPQ,DNAJB1,TNFAIP6,CEP55,CTSK,STC2,LPL,PTGDS,ARHGAP6,ACSL5,TSC22D3,ZC3HAV1,EDNRB,CLIC2,SAMHD1,APOLD1,CD34,SELENBP1,PAPSS2,FMO3,CD44,TP53BP2,GBP2,CLEC3B,IRF1,ENPEP,TLR3,ARHGDIB,PDLIM5,RGS2,MFAP4,PSAT1,ANGPTL4,DKK1,NAMPT,CHI3L1,SLC16A3,IL6R,NTRK2,MAN1A1,JUNB,IL15RA,GGT5,ACACB,REL,LOXL2,NACC2,CCNL1,CLK1,RRM2,RORA,MAOA,KLF6,COL11A1,SORBS1,PODXL,SERPINE1,RASL12,SPRY1,KLHL24,ING1,BTG2,CHRDL1,CLMN,MYO10,PPP1R3C,SLC43A1,PELI1,ZBTB10,LOX,CPE,KCNK2,WNT5A,EMP2,TPST2"
"WANG MLL TARGETS",4.77170520602719e-29,1.48686334219807e-26,1.40258870935552,0.619791753635831,2.76047727019993,276,"HOXC10,HOXA10,HOXA13,HOXC6,PITX2,HOXC13,SHOX2,HOXC8,KCNJ15,ADH1C,OMD,FAM20A,TBX15,SLC7A2,HOXB5,FOXD1,PLAC8,STEAP4,HOXB6,FOXC2,COL2A1,PTGFR,GATA3,TGFBR3,FOXC1,CPZ,CD14,HOXB3,OSR2,DAPP1,IL1RN,MGP,SFRP2,ABI3BP,ALX1,PDK4,FRZB,HCAR2,ANGPT1,SCEL,ZIC2,IL1RL1,NDNF,CXCL3,IL6,NKX6-1,RASSF9,MMP14,PLEK,DPEP1,CYBA,G0S2,SH3TC1,F5,ADM,PTPN22,PAX9,DHRS3,MAF,NFATC4,ITIH2,PLA2R1,S1PR3,SASH1,COL6A2,RAB3IL1,ADORA2B,CPQ,C2,DAB2,TMEM119,PAX1,TREM2,PAX6,CISH,ENPP1,MME,ARHGEF6,CDKN2C,FGF10,BAIAP2L1,PCDHB7,ENPEP,ABHD3,MRC2,RNF144B,TGFBI,S1PR1,ARHGDIB,STAT5A,SOX5,FBXL7,ARHGAP18,CHI3L1,EDA,MMP2,CCDC80,WNK4,DLL1,FABP4,IL20RA,NADK2"
"RODWELL AGING KIDNEY UP",5.78128141689484e-29,1.68885683391041e-26,1.39518713415833,0.538958774009868,2.49898581975692,453,"SPTLC3,TNFRSF11B,MS4A6A,RGS1,C7,CLEC10A,BCL2A1,MRC1,RNASE6,COL1A2,IGHG1,IGHA1,GPX8,HLA-DQA1,C1QB,C1QA,LYZ,PTPRC,ANXA2,CXCR4,FCER1G,CXCL1,ALPK2,HCLS1,COL1A1,GZMK,C1QC,MS4A7,IRF8,SRGN,MSR1,CLEC7A,CD14,VCAM1,HLA-DRA,SOCS3,TBXAS1,CCR1,CASP1,ITGB2,PARVG,EMP3,IGLC2,TYROBP,C15orf48,CSF1R,HLA-DRB1,CLIC1,SLFN11,HGF,IKZF1,TIMP1,HLA-DQB1,NAPSB,MILR1,LAPTM5,COL8A2,VIM,GABRE,DOCK2,OSMR,IGHM,MYO1F,ANTXR2,IFITM1,TFPI,BIRC3,FXYD5,HCST,C1R,AEBP1,STAB1,C1S,NFKBIZ,HLA-DPA1,PTPN22,SLC1A3,CCL2,COL3A1,LY75,VCAN,GIMAP2,CMTM7,RAC2,MYOF,NCF1,PTPN6,ITGA1,CD69,SERPING1,TM4SF18,PIK3CG,IL10RA,DTX3L,ARPC1B,CMTM3,CXCL16,CHI3L2,MRAS,HLA-DMA,TRIM22,GMFG,CD53,SAMHD1,RUNX3,RGS10,DOK1,SELPLG,LTBR,TSPAN18,ARHGEF6,IKBIP,LIX1,FAS,ARHGAP30,SPON1,RBMS3,SAMD9,TAGLN2,TMEM243,CFB,DRAM1,TGFBI,ARHGDIB,SLAMF8,ALOX5,DOCK11,APBB1IP,SLC15A3,LYN,PPP1R18,FLT3LG,RAB31,ARHGAP10,C4A,SAMD9L,REEP4,RUNX2,DOK3,LUM,GGT5,HLA-E,COL27A1,LST1,COL5A1,CCL5,MALL,CD1D,AXL,PRB1,NR2F1,TBC1D2B,RPS27L,ADCY10P1,CARHSP1,RIN3,HLA-J,ITGB2-AS1,GBP5,TAP1"
"BOQUEST STEM CELL UP",1.87120317099084e-28,5.14470801247716e-26,1.38774608305349,0.632677982628693,2.77410297349295,255,"HOXC6,OGN,SHOX2,ADH1C,OMD,C7,CFH,COL1A2,AOX1,GAS1,FMOD,MFAP2,ADH1B,SERPINA5,S100A4,ECM2,COL1A1,DCN,PTGFR,PLA2G2A,PCOLCE,CES1,COL6A3,GPC3,OSR2,MFAP5,ANPEP,SLC5A3,MGP,PLBD1,ANG,ABI3BP,TWIST1,FBLN1,PDGFD,OLFML1,EMP3,CYBRD1,DSE,PRELP,ANGPT1,TIMP1,AKR1C1,SERPINA3,CAPN6,EGFR,C3,FMO1,GPC4,F10,ACKR4,RHOBTB3,SDC2,NOTCH2,CD302,C1R,AEBP1,CILP,C1S,TGFB2,FZD7,CRABP2,COL3A1,VCAN,APOD,ATP8B4,PDGFRL,C6,PTPN13,TMEM176B,PLTP,TMEM45A,DDR2,SRPX,SSPN,COL6A2,ABCA6,ACOX2,CFD,SEMA3C,IGFBP3,TNFAIP6,CTSK,SLC22A3,PTGDS,SOX9,SLC2A10,PLN,EFEMP1,OLFML3,BMPR1A,LAMA2,PRRX1,CEBPB,LTBP2,MME,CD44,CDKN2C,FBLN5,BICC1,CFB,MRC2,LIF,ATP1A2,MFAP4,BHMT2,HSPB8,NTRK2"
"RUTELLA RESPONSE TO CSF2RB AND IL4 DN",2.3998824399986e-28,6.23169473586302e-26,1.38026491759359,0.59490488476663,2.67479876152802,307,"S100A12,VNN1,S100A9,CD163,MS4A6A,IL18,MT1H,CLEC4E,VSIG4,MT1G,MT1F,PTGER2,PLAC8,MS4A4A,C3AR1,FCAR,HLA-DQA1,C1QA,MT1X,FPR1,DDIT4,CXCL1,C5AR1,SELL,CD14,CES1,FCN1,MT2A,CLEC5A,FCGR1A,LAIR1,ADAM28,CXCL5,CCR1,TREM1,CD48,IRAK3,IQGAP2,CASP1,IFITM2,HK2,CCR5,LILRB2,CYBB,TLR1,EMP1,LILRA2,CXCL3,RAB20,C3,ZFP36,SGK1,F2RL1,SLC7A7,NOTCH2,CD300A,STK17B,LY86,CCL2,VCAN,PLSCR1,PNP,ICAM2,AIF1,SLC43A3,PLTP,MYOF,NPL,TCIRG1,SPARC,AOAH,GADD45G,CFD,PLIN2,CTSK,DAB2,PTGDS,RNASET2,RHOQ,ANXA5,ITGAL,ARHGEF6,HEBP2,IL1B,RGCC,CHPT1,RGS2,LGALS3,ALOX5,SLC30A1,NAMPT,CCDC69,AQP9,MYD88,CD2AP,RIN2,MCL1,IMPA2,HERPUD1,SP140L,ZNF395,HLA-E,CD55,CCNL1,ALDH3A2,NEDD9,LILRB4,MIS18BP1,CALML4,SLC16A5,SGMS1,SPHK1,ACAA2,LEPROT,SNTB1,PELI1,ARFGAP3,ARHGEF40,DECR1,CTBS,MFHAS1"
"RUTELLA RESPONSE TO HGF VS CSF2RB AND IL4 UP",2.66391707632282e-27,6.55323600775413e-25,1.3575740855908,0.552927188132379,2.53570345840365,389,"S100A12,MMP9,VNN1,S100A9,CD163,IL18,MT1H,CLEC4E,VSIG4,MT1G,MT1F,PTGER2,MS4A4A,C3AR1,FCAR,RBM47,HLA-DQA1,C1QA,MT1X,FPR1,DDIT4,CXCL1,C5AR1,SELL,CD14,CES1,FCN1,MT2A,CLEC5A,FCGR1A,LAIR1,SLC5A3,CYP1B1,ADAM28,CXCL5,CCR1,TREM1,CD48,IRAK3,IQGAP2,CASP1,IFITM2,HK2,CCR5,LILRB2,CYBB,ADAMDEC1,TLR1,EMP1,LILRA2,AKR1C1,CXCL3,RAB20,C3,SGK1,LHFPL2,STOM,SLC7A7,SDC2,NOTCH2,CD300A,LY86,C1S,SLC7A11,SLC1A3,CCL2,ACP5,PLSCR1,PNP,KYNU,ICAM2,AIF1,SLC43A3,PLTP,MYOF,IL10,NPL,TCIRG1,SPARC,RAB13,AOAH,GADD45G,ATP6V0E1,CFD,TNFAIP6,PLIN2,CTSK,DAB2,PTGDS,RNASET2,RHOQ,ANXA5,ITGAL,LTBP2,SLAMF7,SPP1,IL1B,RGCC,SLAMF8,CHPT1,LGALS3,ALOX5,SLC30A1,NAMPT,CCDC69,AQP9,CHI3L1,MYD88,CD2AP,MMP2,RIN2,IMPA2,SP140L,ZNF395,HLA-E,CD55"
"LU AGING BRAIN UP",3.05709553927158e-26,7.14443227527767e-24,1.32671609800481,0.621638032738775,2.72720438124142,251,"TNFRSF11B,CFH,MT1G,DDIT4,ECM2,MT1E,SLC14A1,CLEC2B,MT2A,NUPR1,GJA1,ANXA3,CEBPD,CYP1B1,AHNAK,NFKBIA,TGIF1,TXNIP,WWTR1,VIM,FGF2,SLC16A1,STOM,LRP4,PLOD2,RHOBTB3,SDC2,EYA1,CD302,ITPKB,METTL7A,HP,TM4SF1,SERPINH1,DHRS3,GNG12,VCAN,APOD,ICAM2,TOB1,IFI16,MYL12A,PTPN13,PON2,MYOF,CHSY1,SSPN,GFAP,TGFBR2,ID4,AHCYL2,IRF7,UNG,TMEM47,BBOX1,EFEMP1,YES1,SNAP23,CLIC2,ANXA5,ITGAV,TIPARP,ZBTB1,BCL2,TMEM123,TP53BP2,NFE2L2,SPON1,AFF1,ZNF652,HEBP2,ACTL6A,AHCYL1,CPNE3,S1PR1,FERMT2,PDLIM5,GNG11,CAV1,INHBB,CALD1,VWF,BAZ2B,IQGAP1,PALLD,NTRK2,SPTSSA,TOPORS,HEPH,NEBL,VEGFA,RIN2,CAV2,NXT2,RAMP1,LRIG1,WFS1,ITGB1,ASCL1,ADD3,BAMBI,CLK1,MAOA,GATM,RAP1B,PDE4DIP,PODXL,STK3,MSN,NIPBL,HIF1A,CSRP1,IQCK,BMP7,UBR5,MYO10,SLC4A4,KANK1,LPIN1,FRYL,ACAA2,LEPROT,MAP3K5,ADIRF,AGT,LPP,LAMP2,CREB3L2,AMOT,PCF11,CETN3,QKI,TWF1,SMC5,TAX1BP3,CLIC4,GPC5,GSN,HNRNPH3,PRDX6,ALDH9A1,TGM2,NT5C2,CLDN5,LTBP1,TOR1AIP1,RBL2,OFD1,VAT1,SH3GLB1,MFAP3L,MLC1,TMED10,NEK7,PPFIA1,SMC3,ZBTB20,GPR137B,PIK3C2A,SYPL1"
"POOLA INVASIVE BREAST CANCER UP",4.7885108553637e-26,1.06578570180809e-23,1.32671609800481,0.620492712286298,2.7221797160964,251,"MMP9,FCGR3B,CD163,IL18,GPR171,CST7,BCL2A1,FCGR2A,GPR183,PLAC8,IGHG1,HLA-DQA1,LYZ,PTPRC,CD86,CXCR4,FCER1G,HCLS1,GZMK,IRF8,SELL,SRGN,TFEC,CLEC7A,VCAM1,COL6A3,IL18R1,FCGR1A,HLA-DMB,S100P,IL2RG,CTSS,EVI2B,CCR1,FCGR3A,CD48,NCF2,MMP19,ITGB2,SLA,SAMSN1,LILRB2,LY96,HLA-DRB1,GPR65,ADAMDEC1,LAPTM5,DSC2,DOCK2,IGHM,CD2,MELK,ABCC4,CYTIP,PLEK,SLC7A7,LCK,BTK,LAT2,CSF2RB,CXCL13,STK17B,AIM2,GDF15,ADAM12,TOP2A,CTSC,PLAUR,LAMP3,VCAN,CD74,AIF1,CCNA2,ARHGAP15,HS3ST3A1,NPL,LILRB1,CD69,TNFAIP6,CEP55,CKS2,CD53,SELPLG,MNDA,CENPA,HSD17B1,CD40,SLAMF8,LGALS9,SOAT1,FPR3,BCL2L11,DIO1,CD79A,TRAF3IP3,SLC16A3,KDELR3,CH25H,MAN1A1,MS4A1,CHST11,CD19,GNLY,CD79B,HYAL1,LST1,RRM2,COL5A1,COL11A1,CALCRL,LILRB4,SERPINE1"
"KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION",6.65413907191452e-26,1.41370209191493e-23,1.31888879607587,0.657862009952516,2.82738615665221,198,"IL1R2,CXCR1,TNFRSF11B,CXCR2,CXCL6,IL18,CCL26,PPBP,CCR9,CCR2,CXCR4,CXCL1,LEPR,IL17RB,TNFRSF10D,PF4,CCL20,IL9,IL18R1,IL18RAP,TSLP,IL2RG,KDR,CXCL5,CCR1,CCR5,CSF1R,IL7R,HGF,IL1R1,OSMR,FASLG,TNFRSF1B,CXCL3,LTA,EGFR,IL4R,IL6,CSF2RB,CXCL13,CCL17,TNFRSF10C,TNFRSF1A,TNFSF8,IFNA2,TGFB2,CSF3R,TGFB1,BMPR1B,CCL2,TNFSF14,IL13RA1,TNFRSF12A,LIFR,IL10,CSF1,CXCL2,CSF3,TGFBR2,IL10RA,PRLR,NGFR,CXCL16,IL15,FLT1,PDGFRB,TNFRSF10B,XCL1,BMPR1A,TNFRSF8,LTBR,IFNGR1,FAS,ACVRL1,INHBE,CXCR6,TNFRSF10A,IL1B,CD40,LIF,INHBB,OSM,FLT3LG,EPOR,IL6R,EDA,TGFBR1,IL24,VEGFA,CTF1,IL12A,IL15RA,EDA2R,IL20RA"
"LENAOUR DENDRITIC CELL MATURATION DN",2.04602944291529e-25,4.15788765921134e-23,1.31101476274061,0.736119910028319,2.97201257849117,124,"IL1R2,S100A12,MMP9,S100A9,S100A8,CD163,PPBP,SERPINA1,FCGR2A,C3AR1,LYZ,S100A4,CCR2,FGL2,FCER1G,SLC11A1,C5AR1,PF4,CD14,CLEC2B,CES1,FCN1,ANPEP,CD180,IL2RG,CXCL5,NFKBIA,EMP3,CYBB,CSF1R,ZFP36L2,TXNIP,TLR1,EMP1,AKR1C1,TNFRSF1B,CXCL3,C3,CYTIP,LHFPL2,CD37,SDC2,MICB,STAB1,SLC1A3,PLAUR,PLSCR1,KYNU,CXCL2,NCF1,PTAFR,IRF7,CTSK,DOK1,ITGAL,CD44,BST1,IL1B,ARHGDIB,NAMPT,CHI3L1,IL6R"
"HOSHIDA LIVER CANCER SUBCLASS S1",6.63118740178095e-25,1.29142374649684e-22,1.29512308741004,0.623857842564829,2.71707134161196,228,"F13A1,BCL2A1,FCGR2A,RNASE6,COL1A2,ALOX5AP,C3AR1,C1QB,PTPRC,CXCR4,TFF3,FGL2,CXCL1,KLF5,HCLS1,GEM,LCP1,SRGN,FCGBP,ID3,IL2RG,SLC1A5,MGP,CTSS,S100A10,CYP1B1,TRIP10,S100A11,CD48,ITGB2,SLA,SLC2A5,CYBB,IL7R,GYPC,HLA-DQB1,LAPTM5,TNFRSF1B,LHFPL2,CD37,CYBA,PPIC,AEBP1,IGFBP5,CRABP2,COL3A1,IGLL1,CTSC,PLAUR,ACP5,MTHFD2,VCAN,PNP,CD74,AIF1,IFI16,AQP1,RCC1,DDR2,COL6A2,PLP2,HLA-DPB1,ANXA1,DAB2,ARPC1B,EFEMP1,HLA-DMA,CD53,ANXA5,LTBP2,CBFB,IRF1,HLA-DOA,NPC2,ARHGDIB,LGALS9,IQGAP1,LYN,RAB31,RIN2,IL15RA,STK38,LUM,EFNB1"
"ICHIBA GRAFT VERSUS HOST DISEASE D7 UP",1.30239491348915e-24,2.43495753025931e-22,1.28710367230144,0.757381286181766,2.97472195885728,105,"MARCO,BCL2A1,FKBP5,PLAC8,HLA-DQA1,C1QB,LYZ,MT1X,TFF3,FGL2,SLC11A1,KRT18,LBP,C1QC,IRF8,MSR1,RNASE3,CD14,VCAM1,HLA-DRA,IL18R1,HLA-DMB,IL1RN,CTSS,HCK,NFKBIA,TYROBP,CLIC1,HLA-DQB1,SERPINA3,CYBA,LY86,NFKBIZ,LY75,CD74,IFI16,HLA-DRB5,IRF7,ZIC3,ICAM1,HLA-DMA,CD53,SAMHD1,GIMAP4,FAS,GBP2,IRF1,ORM2"
"BLANCO MELO COVID19 SARS COV 2 POS PATIENT LUNG TISSUE UP",1.38437087713161e-24,2.48867287681276e-22,1.28710367230144,0.699426224158296,2.87599384260105,144,"S100A12,CLEC4D,LILRA5,S100A8,CLEC4E,RNASE2,BCL2A1,CEACAM3,PLAC8,FFAR2,ANKRD22,ALOX5AP,C3AR1,FPR1,RGS18,FCER1G,APOBEC3A,MMP8,LCP1,SELL,SRGN,RNASE3,TFEC,CASP5,S100P,HAMP,DAPP1,IL2RG,TMEM71,IL1RN,METTL7B,EVI2B,TREM1,S100A11,CSTA,IFITM2,TYROBP,LY96,PSTPIP2,LILRA6,GPR141,IFITM1,CD37,PLEK,IFITM3,F5,CDA,CSF3R,TNFSF14,LAMP3,SPI1,C6,GPR84,HS3ST3A1,RHOH,GAPT,IGSF6,CHI3L2,WAS,CD53,GTSF1,HERC5,SAMD9,TRIM38,IL27,STAP1,APBB1IP,SERPINB9,AQP9,CHI3L1"
"ALTEMEIER RESPONSE TO LPS WITH MECHANICAL VENTILATION",2.91390996640665e-24,5.04430191962396e-22,1.27903397725049,0.740342827604027,2.96320743825399,118,"IL1R2,CLEC4D,CXCL6,MS4A6A,CLEC4E,F13A1,TLR2,BCL2A1,FCGR2A,MT1X,CCR2,FGL2,FCER1G,GEM,C5AR1,FPR2,CCL20,SELL,TFEC,EBI3,CD14,MT2A,SOCS3,FCGR1A,IL1RN,CEBPD,CASP4,MAFF,CCR1,TNFAIP3,SLA,MAP3K8,NFKBIA,CYBB,GPR65,HCAR2,TIMP1,LILRB3,OSMR,CXCL3,TRIM5,RAB20,TFPI2,NFIL3,IL6,PLEK,CSF2RB,CCL17,ADM,NFKBIZ,ITGAM,CSF3R,PLAUR,VCAN,IFI16,GPR84,GADD45G,IRF7,IL15,GBP2,BST1,IL1B"
"CHYLA CBFA2T3 TARGETS UP",1.14232244263536e-23,1.90686253459917e-21,1.26273988547916,0.549365525414294,2.50220456875142,347,"SLPI,CLEC4D,CLEC12A,GPR171,CLEC4E,FCGR2B,F13A1,RNASE2,PPBP,CLEC10A,CST7,PTGER2,FCGR2A,FFAR2,HOXB2,ALOX5AP,HLA-DQA1,SLCO4A1,CXCR4,SLAMF1,KRT18,LBP,GMPR,LCP1,RNASE3,CD209,TFEC,EBI3,CLEC5A,TSLP,ANXA3,SLC16A9,TNFAIP8,B3GNT8,HK3,EVI2B,TREM1,S100A11,CD48,NCF2,NCF4,CASP1,GPRC5A,GADD45B,MGAM,GPR65,EMP1,SERPINA3,LAPTM5,HPGD,F2R,SH3TC1,F10,CD93,AFAP1L1,ITPKB,C1R,PPIC,CDA,HP,TNFRSF1A,RASSF8,GPR160,IGLL1,CTSC,ARL11,TNFRSF12A,ATP8B4,SPI1,HVCN1,ID1,PARD3B,NPL,ELOVL7,TCIRG1,STARD8,MOGAT2,TMEM119,P2RY14,PPP1R3B,TSC22D3,IGSF6,FLT1,GMFG,CCDC102A,TMEM150B,SERPINB1,WLS,RHOQ,CD34,ANXA5,SELPLG,CEBPB,PKD1L3,SLA2,ARHGEF6,PRODH,FNDC3B,HSD17B1,CYTH4,STOX1,CXCR6,TTPA,DRAM1,TGFBI,CPNE3,ARHGDIB,P2RX7,ALPK1,RAB27A,CSRNP1,NOSTRIN,ARID5A,RAB31,CYP2J2,CTF1,VPREB3,MEFV,MFNG,RAMP1"
"SWEET LUNG CANCER KRAS DN",1.19280347941761e-23,1.92247015958549e-21,1.26273988547916,0.532364074479344,2.4378532424285,383,"HOXA5,OGN,SHOX2,S100A9,S100A8,ADH1C,OMD,MS4A6A,CYP4B1,HOXB5,CFH,COL1A2,MEOX2,LYVE1,MFAP2,NID1,CXCR4,FGL2,LEPR,BMP6,COL1A1,DCN,CP,SRGN,CES1,GPC3,MFAP5,ID3,KDR,TMEM71,ABCA1,MGP,AHNAK,ALDOB,PDLIM1,HCK,NFKBIA,PCK1,EDN1,GADD45B,ANGPT1,SCEL,CAV3,SERPINA3,WWTR1,ANTXR2,ACKR3,KLF4,TBX3,C3,TFPI,LATS2,FMO1,MSLN,DPEP1,G0S2,ACKR4,CD93,IFITM3,ITPKB,HP,IGFBP5,STAB1,SMAD6,TOP2A,COL3A1,LIFR,MYC,SOX2,ICAM2,TIMP3,IFI16,AQP1,INMT,PLTP,TMEM45A,DUSP1,FOXF1,SSPN,SPARC,SASH1,COL6A2,TSPAN6,CFD,SERPING1,SEMA3C,PRX,TNNC1,KCTD12,FLT1,EDNRB,GMFG,PDGFRB,GLUL,RARRES2,RCN1,LAMA2,GIMAP4,LIN9,PAPSS2,FMO3,FAS,ACVRL1,GBP2,CLEC3B,ART3,NR2F2,IL1B,SESN1,FERMT2,GNG11,CAV1,ADRB2,RGS2,ATP1A2,VWF,GPR182,TEKT1,HEPH,MS4A1,PGM2,VEGFA,FOXF2,RHOJ,PTCH1"
"NAKAYAMA SOFT TISSUE TUMORS PCA1 UP",3.61286275671479e-23,5.62884017496164e-21,1.24623277191648,0.799165255757873,2.96461197892635,78,"CD163,FCGR2B,F13A1,VSIG4,CFH,SERPINA1,FCGR2A,MRC1,SRPX2,MS4A4A,IGHG1,IGHA1,HLA-DQA1,C1QB,C1QA,LYZ,S100A4,DCN,GZMK,CD14,HSPA6,HLA-DRA,FCGR1A,FCGR3A,NCF4,SLA,IGLC2,LY96,CSF1R,TIMP1,HLA-DQB1,DOCK2,SIGLEC1,IL4R,C3,APOL1,NCKAP1L,C1S,HLA-DPA1,ITGAM,CCL2,CTSC,KYNU,AIF1,ARHGAP15,TMEM176B,PLTP,LILRB1,TNFAIP6,EFEMP1,MME,CD44,CFB,SLAMF8,SLC15A3"
